시,"사용자 성명","영향받는 사용자","이벤트 문맥",구성요소,"이벤트 이름",설명,오리진,"ip 주소"
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'ignorehiddencourses' for component 'enrol_database' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'defaultrole' for component 'enrol_database' from 'Not set' to '5'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'remoteotheruserfield' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'remoterolefield' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'remoteuserfield' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'remotecoursefield' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'remoteenroltable' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'localcategoryfield' for component 'enrol_database' from 'Not set' to 'id'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'localrolefield' for component 'enrol_database' from 'Not set' to 'shortname'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'localuserfield' for component 'enrol_database' from 'Not set' to 'idnumber'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'localcoursefield' for component 'enrol_database' from 'Not set' to 'idnumber'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'debugdb' for component 'enrol_database' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbsybasequoting' for component 'enrol_database' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbsetupsql' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbencoding' for component 'enrol_database' from 'Not set' to 'utf-8'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbname' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbpass' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbuser' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbhost' for component 'enrol_database' from 'Not set' to 'localhost'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'dbtype' for component 'enrol_database' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'sendcoursewelcomemessage' for component 'enrol_self' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'maxenrolled' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'longtimenosee' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expirythreshold' for component 'enrol_self' from 'Not set' to '86400'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expirynotify' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'enrolperiod' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'roleid' for component 'enrol_self' from 'Not set' to '5'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'groupkey' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'newenrols' for component 'enrol_self' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'status' for component 'enrol_self' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'defaultenrol' for component 'enrol_self' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expirynotifyhour' for component 'enrol_self' from 'Not set' to '6'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expiredaction' for component 'enrol_self' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'showhint' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'usepasswordpolicy' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'requirepassword' for component 'enrol_self' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'unenrolaction' for component 'enrol_cohort' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'roleid' for component 'enrol_cohort' from 'Not set' to '5'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expirythreshold' for component 'enrol_manual' from 'Not set' to '86400'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expirynotify' for component 'enrol_manual' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'enrolperiod' for component 'enrol_manual' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'enrolstart' for component 'enrol_manual' from 'Not set' to '4'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'roleid' for component 'enrol_manual' from 'Not set' to '5'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'status' for component 'enrol_manual' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'defaultenrol' for component 'enrol_manual' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expirynotifyhour' for component 'enrol_manual' from 'Not set' to '6'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'expiredaction' for component 'enrol_manual' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'status_adv' for component 'enrol_guest' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'status' for component 'enrol_guest' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'defaultenrol' for component 'enrol_guest' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'showhint' for component 'enrol_guest' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'usepasswordpolicy' for component 'enrol_guest' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'requirepassword' for component 'enrol_guest' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'coursesort' for component 'enrol_meta' from 'Not set' to 'sortorder'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'unenrolaction' for component 'enrol_meta' from 'Not set' to '3'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'syncall' for component 'enrol_meta' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'nosyncroleids' for component 'enrol_meta' from 'Not set' to ''.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'autohide' for component 'tool_recyclebin' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'categorybinexpiry' for component 'tool_recyclebin' from 'Not set' to '604800'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'categorybinenable' for component 'tool_recyclebin' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'coursebinexpiry' for component 'tool_recyclebin' from 'Not set' to '604800'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'coursebinenable' for component 'tool_recyclebin' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'perpage' for component 'tool_brickfield' from 'Not set' to '50'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'batch' for component 'tool_brickfield' from 'Not set' to '1000'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'deletehistoricaldata' for component 'tool_brickfield' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'analysistype' for component 'tool_brickfield' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'activitytype' for component 'format_singleactivity' from 'Not set' to 'forum'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'indentation' for component 'format_topics' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'indentation' for component 'format_weeks' from 'Not set' to '1'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'encryptprocessing' for component 'message_airnotifier' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
"30/10/23, 13:35:48","admin lms",-,시스템,시스템,"Config log created","The user with id '2' changed the config setting 'encryptnotifications' for component 'message_airnotifier' from 'Not set' to '0'.",web,0:0:0:0:0:0:0:1
